verse_key,clean_verse,tafsir_ibn_kathir
37:162,ما انتم عليه بفـٰتنين,Tafsir text placeholder for verse 37:162
37:163,الا من هو صال الجحيم,Tafsir text placeholder for verse 37:163
37:164,وما منا الا له مقام معلوم,Tafsir text placeholder for verse 37:164
37:165,وانا لنحن الصافون,Tafsir text placeholder for verse 37:165
37:166,وانا لنحن المسبحون,Tafsir text placeholder for verse 37:166
37:167,وان كانوا ليقولون,Tafsir text placeholder for verse 37:167
37:168,لو ان عندنا ذكرا من الاولين,Tafsir text placeholder for verse 37:168
37:169,لكنا عباد الله المخلصين,Tafsir text placeholder for verse 37:169
37:170,فكفروا به ۖ فسوف يعلمون,Tafsir text placeholder for verse 37:170
37:171,ولقد سبقت كلمتنا لعبادنا المرسلين,Tafsir text placeholder for verse 37:171
37:172,انهم لهم المنصورون,Tafsir text placeholder for verse 37:172
37:173,وان جندنا لهم الغـٰلبون,Tafsir text placeholder for verse 37:173
37:174,فتول عنهم حتىٰ حين,Tafsir text placeholder for verse 37:174
37:175,وابصرهم فسوف يبصرون,Tafsir text placeholder for verse 37:175
37:176,افبعذابنا يستعجلون,Tafsir text placeholder for verse 37:176
37:177,فاذا نزل بساحتهم فساء صباح المنذرين,Tafsir text placeholder for verse 37:177
37:178,وتول عنهم حتىٰ حين,Tafsir text placeholder for verse 37:178
37:179,وابصر فسوف يبصرون,Tafsir text placeholder for verse 37:179
37:180,سبحـٰن ربك رب العزة عما يصفون,Tafsir text placeholder for verse 37:180
37:181,وسلـٰم على المرسلين,Tafsir text placeholder for verse 37:181
37:182,والحمد لله رب العـٰلمين,Tafsir text placeholder for verse 37:182
38:1,ص ۚ والقرءان ذى الذكر,Tafsir text placeholder for verse 38:1
38:2,بل الذين كفروا فى عزة وشقاق,Tafsir text placeholder for verse 38:2
38:3,كم اهلكنا من قبلهم من قرن فنادوا ولات حين مناص,Tafsir text placeholder for verse 38:3
38:4,وعجبوا ان جاءهم منذر منهم ۖ وقال الكـٰفرون هـٰذا سـٰحر كذاب,Tafsir text placeholder for verse 38:4
38:5,اجعل الـٔالهة الـٰها وٰحدا ۖ ان هـٰذا لشىء عجاب,Tafsir text placeholder for verse 38:5
38:6,وانطلق الملا منهم ان امشوا واصبروا علىٰ ءالهتكم ۖ ان هـٰذا لشىء يراد,Tafsir text placeholder for verse 38:6
38:7,ما سمعنا بهـٰذا فى الملة الـٔاخرة ان هـٰذا الا اختلـٰق,Tafsir text placeholder for verse 38:7
38:8,اءنزل عليه الذكر من بيننا ۚ بل هم فى شك من ذكرى ۖ بل لما يذوقوا عذاب,Tafsir text placeholder for verse 38:8
38:9,ام عندهم خزائن رحمة ربك العزيز الوهاب,Tafsir text placeholder for verse 38:9
38:10,ام لهم ملك السمـٰوٰت والارض وما بينهما ۖ فليرتقوا فى الاسبـٰب,Tafsir text placeholder for verse 38:10
38:11,جند ما هنالك مهزوم من الاحزاب,Tafsir text placeholder for verse 38:11
38:12,كذبت قبلهم قوم نوح وعاد وفرعون ذو الاوتاد,Tafsir text placeholder for verse 38:12
38:13,وثمود وقوم لوط واصحـٰب لـٔيكة ۚ اولـٰئك الاحزاب,Tafsir text placeholder for verse 38:13
38:14,ان كل الا كذب الرسل فحق عقاب,Tafsir text placeholder for verse 38:14
38:15,وما ينظر هـٰؤلاء الا صيحة وٰحدة ما لها من فواق,Tafsir text placeholder for verse 38:15
38:16,وقالوا ربنا عجل لنا قطنا قبل يوم الحساب,Tafsir text placeholder for verse 38:16
38:17,اصبر علىٰ ما يقولون واذكر عبدنا داوۥد ذا الايد ۖ انه اواب,Tafsir text placeholder for verse 38:17
38:18,انا سخرنا الجبال معه يسبحن بالعشى والاشراق,Tafsir text placeholder for verse 38:18
38:19,والطير محشورة ۖ كل له اواب,Tafsir text placeholder for verse 38:19
38:20,وشددنا ملكه وءاتينـٰه الحكمة وفصل الخطاب,Tafsir text placeholder for verse 38:20
38:21,وهل اتىٰك نبؤا۟ الخصم اذ تسوروا المحراب,Tafsir text placeholder for verse 38:21
38:22,اذ دخلوا علىٰ داوۥد ففزع منهم ۖ قالوا لا تخف ۖ خصمان بغىٰ بعضنا علىٰ بعض فاحكم بيننا بالحق ولا تشطط واهدنا الىٰ سواء الصرٰط,Tafsir text placeholder for verse 38:22
38:23,ان هـٰذا اخى له تسع وتسعون نعجة ولى نعجة وٰحدة فقال اكفلنيها وعزنى فى الخطاب,Tafsir text placeholder for verse 38:23
38:24,قال لقد ظلمك بسؤال نعجتك الىٰ نعاجه ۖ وان كثيرا من الخلطاء ليبغى بعضهم علىٰ بعض الا الذين ءامنوا وعملوا الصـٰلحـٰت وقليل ما هم ۗ وظن داوۥد انما فتنـٰه فاستغفر ربه وخر راكعا واناب ۩,Tafsir text placeholder for verse 38:24
38:25,فغفرنا له ذٰلك ۖ وان له عندنا لزلفىٰ وحسن مـٔاب,Tafsir text placeholder for verse 38:25
38:26,يـٰداوۥد انا جعلنـٰك خليفة فى الارض فاحكم بين الناس بالحق ولا تتبع الهوىٰ فيضلك عن سبيل الله ۚ ان الذين يضلون عن سبيل الله لهم عذاب شديد بما نسوا يوم الحساب,Tafsir text placeholder for verse 38:26
38:27,وما خلقنا السماء والارض وما بينهما بـٰطلا ۚ ذٰلك ظن الذين كفروا ۚ فويل للذين كفروا من النار,Tafsir text placeholder for verse 38:27
38:28,ام نجعل الذين ءامنوا وعملوا الصـٰلحـٰت كالمفسدين فى الارض ام نجعل المتقين كالفجار,Tafsir text placeholder for verse 38:28
38:29,كتـٰب انزلنـٰه اليك مبـٰرك ليدبروا ءايـٰته وليتذكر اولوا الالبـٰب,Tafsir text placeholder for verse 38:29
38:30,ووهبنا لداوۥد سليمـٰن ۚ نعم العبد ۖ انه اواب,Tafsir text placeholder for verse 38:30
38:31,اذ عرض عليه بالعشى الصـٰفنـٰت الجياد,Tafsir text placeholder for verse 38:31
38:32,فقال انى احببت حب الخير عن ذكر ربى حتىٰ توارت بالحجاب,Tafsir text placeholder for verse 38:32
38:33,ردوها على ۖ فطفق مسحا بالسوق والاعناق,Tafsir text placeholder for verse 38:33
38:34,ولقد فتنا سليمـٰن والقينا علىٰ كرسيه جسدا ثم اناب,Tafsir text placeholder for verse 38:34
38:35,قال رب اغفر لى وهب لى ملكا لا ينبغى لاحد من بعدى ۖ انك انت الوهاب,Tafsir text placeholder for verse 38:35
38:36,فسخرنا له الريح تجرى بامره رخاء حيث اصاب,Tafsir text placeholder for verse 38:36
38:37,والشيـٰطين كل بناء وغواص,Tafsir text placeholder for verse 38:37
38:38,وءاخرين مقرنين فى الاصفاد,Tafsir text placeholder for verse 38:38
38:39,هـٰذا عطاؤنا فامنن او امسك بغير حساب,Tafsir text placeholder for verse 38:39
38:40,وان له عندنا لزلفىٰ وحسن مـٔاب,Tafsir text placeholder for verse 38:40
38:41,واذكر عبدنا ايوب اذ نادىٰ ربه انى مسنى الشيطـٰن بنصب وعذاب,Tafsir text placeholder for verse 38:41
38:42,اركض برجلك ۖ هـٰذا مغتسل بارد وشراب,Tafsir text placeholder for verse 38:42
38:43,ووهبنا له اهله ومثلهم معهم رحمة منا وذكرىٰ لاولى الالبـٰب,Tafsir text placeholder for verse 38:43
38:44,وخذ بيدك ضغثا فاضرب به ولا تحنث ۗ انا وجدنـٰه صابرا ۚ نعم العبد ۖ انه اواب,Tafsir text placeholder for verse 38:44
38:45,واذكر عبـٰدنا ابرٰهيم واسحـٰق ويعقوب اولى الايدى والابصـٰر,Tafsir text placeholder for verse 38:45
38:46,انا اخلصنـٰهم بخالصة ذكرى الدار,Tafsir text placeholder for verse 38:46
38:47,وانهم عندنا لمن المصطفين الاخيار,Tafsir text placeholder for verse 38:47
38:48,واذكر اسمـٰعيل واليسع وذا الكفل ۖ وكل من الاخيار,Tafsir text placeholder for verse 38:48
38:49,هـٰذا ذكر ۚ وان للمتقين لحسن مـٔاب,Tafsir text placeholder for verse 38:49
38:50,جنـٰت عدن مفتحة لهم الابوٰب,Tafsir text placeholder for verse 38:50
38:51,متكـٔين فيها يدعون فيها بفـٰكهة كثيرة وشراب,Tafsir text placeholder for verse 38:51
38:52,وعندهم قـٰصرٰت الطرف اتراب,Tafsir text placeholder for verse 38:52
38:53,هـٰذا ما توعدون ليوم الحساب,Tafsir text placeholder for verse 38:53
38:54,ان هـٰذا لرزقنا ما له من نفاد,Tafsir text placeholder for verse 38:54
38:55,هـٰذا ۚ وان للطـٰغين لشر مـٔاب,Tafsir text placeholder for verse 38:55
38:56,جهنم يصلونها فبئس المهاد,Tafsir text placeholder for verse 38:56
38:57,هـٰذا فليذوقوه حميم وغساق,Tafsir text placeholder for verse 38:57
38:58,وءاخر من شكله ازوٰج,Tafsir text placeholder for verse 38:58
38:59,هـٰذا فوج مقتحم معكم ۖ لا مرحبا بهم ۚ انهم صالوا النار,Tafsir text placeholder for verse 38:59
38:60,قالوا بل انتم لا مرحبا بكم ۖ انتم قدمتموه لنا ۖ فبئس القرار,Tafsir text placeholder for verse 38:60
38:61,قالوا ربنا من قدم لنا هـٰذا فزده عذابا ضعفا فى النار,Tafsir text placeholder for verse 38:61
38:62,وقالوا ما لنا لا نرىٰ رجالا كنا نعدهم من الاشرار,Tafsir text placeholder for verse 38:62
38:63,اتخذنـٰهم سخريا ام زاغت عنهم الابصـٰر,Tafsir text placeholder for verse 38:63
38:64,ان ذٰلك لحق تخاصم اهل النار,Tafsir text placeholder for verse 38:64
38:65,قل انما انا۠ منذر ۖ وما من الـٰه الا الله الوٰحد القهار,Tafsir text placeholder for verse 38:65
38:66,رب السمـٰوٰت والارض وما بينهما العزيز الغفـٰر,Tafsir text placeholder for verse 38:66
38:67,قل هو نبؤا۟ عظيم,Tafsir text placeholder for verse 38:67
38:68,انتم عنه معرضون,Tafsir text placeholder for verse 38:68
38:69,ما كان لى من علم بالملا الاعلىٰ اذ يختصمون,Tafsir text placeholder for verse 38:69
38:70,ان يوحىٰ الى الا انما انا۠ نذير مبين,Tafsir text placeholder for verse 38:70
38:71,اذ قال ربك للملـٰئكة انى خـٰلق بشرا من طين,Tafsir text placeholder for verse 38:71
38:72,فاذا سويته ونفخت فيه من روحى فقعوا له سـٰجدين,Tafsir text placeholder for verse 38:72
38:73,فسجد الملـٰئكة كلهم اجمعون,Tafsir text placeholder for verse 38:73
38:74,الا ابليس استكبر وكان من الكـٰفرين,Tafsir text placeholder for verse 38:74
38:75,قال يـٰابليس ما منعك ان تسجد لما خلقت بيدى ۖ استكبرت ام كنت من العالين,Tafsir text placeholder for verse 38:75
38:76,قال انا۠ خير منه ۖ خلقتنى من نار وخلقته من طين,Tafsir text placeholder for verse 38:76
38:77,قال فاخرج منها فانك رجيم,Tafsir text placeholder for verse 38:77
38:78,وان عليك لعنتى الىٰ يوم الدين,Tafsir text placeholder for verse 38:78
38:79,قال رب فانظرنى الىٰ يوم يبعثون,Tafsir text placeholder for verse 38:79
38:80,قال فانك من المنظرين,Tafsir text placeholder for verse 38:80
38:81,الىٰ يوم الوقت المعلوم,Tafsir text placeholder for verse 38:81
38:82,قال فبعزتك لاغوينهم اجمعين,Tafsir text placeholder for verse 38:82
38:83,الا عبادك منهم المخلصين,Tafsir text placeholder for verse 38:83
38:84,قال فالحق والحق اقول,Tafsir text placeholder for verse 38:84
38:85,لاملان جهنم منك وممن تبعك منهم اجمعين,Tafsir text placeholder for verse 38:85
38:86,قل ما اسـٔلكم عليه من اجر وما انا۠ من المتكلفين,Tafsir text placeholder for verse 38:86
38:87,ان هو الا ذكر للعـٰلمين,Tafsir text placeholder for verse 38:87
38:88,ولتعلمن نباه بعد حين,Tafsir text placeholder for verse 38:88
