verse_key,text_original,clean_verse
43:50,فَلَمّا كَشَفنا عَنهُمُ العَذابَ إِذا هُم يَنكُثونَ,فلما كشفنا عنهم العذاب اذا هم ينكثون
43:51,وَنادىٰ فِرعَونُ فى قَومِهِ قالَ يـٰقَومِ أَلَيسَ لى مُلكُ مِصرَ وَهـٰذِهِ الأَنهـٰرُ تَجرى مِن تَحتى ۖ أَفَلا تُبصِرونَ,ونادىٰ فرعون فى قومه قال يـٰقوم اليس لى ملك مصر وهـٰذه الانهـٰر تجرى من تحتى ۖ افلا تبصرون
43:52,أَم أَنا۠ خَيرٌ مِن هـٰذَا الَّذى هُوَ مَهينٌ وَلا يَكادُ يُبينُ,ام انا۠ خير من هـٰذا الذى هو مهين ولا يكاد يبين
43:53,فَلَولا أُلقِىَ عَلَيهِ أَسوِرَةٌ مِن ذَهَبٍ أَو جاءَ مَعَهُ المَلـٰئِكَةُ مُقتَرِنينَ,فلولا القى عليه اسورة من ذهب او جاء معه الملـٰئكة مقترنين
43:54,فَاستَخَفَّ قَومَهُ فَأَطاعوهُ ۚ إِنَّهُم كانوا قَومًا فـٰسِقينَ,فاستخف قومه فاطاعوه ۚ انهم كانوا قوما فـٰسقين
43:55,فَلَمّا ءاسَفونَا انتَقَمنا مِنهُم فَأَغرَقنـٰهُم أَجمَعينَ,فلما ءاسفونا انتقمنا منهم فاغرقنـٰهم اجمعين
43:56,فَجَعَلنـٰهُم سَلَفًا وَمَثَلًا لِلـٔاخِرينَ,فجعلنـٰهم سلفا ومثلا للـٔاخرين
43:57,وَلَمّا ضُرِبَ ابنُ مَريَمَ مَثَلًا إِذا قَومُكَ مِنهُ يَصِدّونَ,ولما ضرب ابن مريم مثلا اذا قومك منه يصدون
43:58,وَقالوا ءَأـٰلِهَتُنا خَيرٌ أَم هُوَ ۚ ما ضَرَبوهُ لَكَ إِلّا جَدَلًا ۚ بَل هُم قَومٌ خَصِمونَ,وقالوا ءاـٰلهتنا خير ام هو ۚ ما ضربوه لك الا جدلا ۚ بل هم قوم خصمون
43:59,إِن هُوَ إِلّا عَبدٌ أَنعَمنا عَلَيهِ وَجَعَلنـٰهُ مَثَلًا لِبَنى إِسرٰءيلَ,ان هو الا عبد انعمنا عليه وجعلنـٰه مثلا لبنى اسرٰءيل
43:60,وَلَو نَشاءُ لَجَعَلنا مِنكُم مَلـٰئِكَةً فِى الأَرضِ يَخلُفونَ,ولو نشاء لجعلنا منكم ملـٰئكة فى الارض يخلفون
43:61,وَإِنَّهُ لَعِلمٌ لِلسّاعَةِ فَلا تَمتَرُنَّ بِها وَاتَّبِعونِ ۚ هـٰذا صِرٰطٌ مُستَقيمٌ,وانه لعلم للساعة فلا تمترن بها واتبعون ۚ هـٰذا صرٰط مستقيم
43:62,وَلا يَصُدَّنَّكُمُ الشَّيطـٰنُ ۖ إِنَّهُ لَكُم عَدُوٌّ مُبينٌ,ولا يصدنكم الشيطـٰن ۖ انه لكم عدو مبين
43:63,وَلَمّا جاءَ عيسىٰ بِالبَيِّنـٰتِ قالَ قَد جِئتُكُم بِالحِكمَةِ وَلِأُبَيِّنَ لَكُم بَعضَ الَّذى تَختَلِفونَ فيهِ ۖ فَاتَّقُوا اللَّهَ وَأَطيعونِ,ولما جاء عيسىٰ بالبينـٰت قال قد جئتكم بالحكمة ولابين لكم بعض الذى تختلفون فيه ۖ فاتقوا الله واطيعون
43:64,إِنَّ اللَّهَ هُوَ رَبّى وَرَبُّكُم فَاعبُدوهُ ۚ هـٰذا صِرٰطٌ مُستَقيمٌ,ان الله هو ربى وربكم فاعبدوه ۚ هـٰذا صرٰط مستقيم
43:65,فَاختَلَفَ الأَحزابُ مِن بَينِهِم ۖ فَوَيلٌ لِلَّذينَ ظَلَموا مِن عَذابِ يَومٍ أَليمٍ,فاختلف الاحزاب من بينهم ۖ فويل للذين ظلموا من عذاب يوم اليم
43:66,هَل يَنظُرونَ إِلَّا السّاعَةَ أَن تَأتِيَهُم بَغتَةً وَهُم لا يَشعُرونَ,هل ينظرون الا الساعة ان تاتيهم بغتة وهم لا يشعرون
43:67,الأَخِلّاءُ يَومَئِذٍ بَعضُهُم لِبَعضٍ عَدُوٌّ إِلَّا المُتَّقينَ,الاخلاء يومئذ بعضهم لبعض عدو الا المتقين
43:68,يـٰعِبادِ لا خَوفٌ عَلَيكُمُ اليَومَ وَلا أَنتُم تَحزَنونَ,يـٰعباد لا خوف عليكم اليوم ولا انتم تحزنون
43:69,الَّذينَ ءامَنوا بِـٔايـٰتِنا وَكانوا مُسلِمينَ,الذين ءامنوا بـٔايـٰتنا وكانوا مسلمين
43:70,ادخُلُوا الجَنَّةَ أَنتُم وَأَزوٰجُكُم تُحبَرونَ,ادخلوا الجنة انتم وازوٰجكم تحبرون
43:71,يُطافُ عَلَيهِم بِصِحافٍ مِن ذَهَبٍ وَأَكوابٍ ۖ وَفيها ما تَشتَهيهِ الأَنفُسُ وَتَلَذُّ الأَعيُنُ ۖ وَأَنتُم فيها خـٰلِدونَ,يطاف عليهم بصحاف من ذهب واكواب ۖ وفيها ما تشتهيه الانفس وتلذ الاعين ۖ وانتم فيها خـٰلدون
43:72,وَتِلكَ الجَنَّةُ الَّتى أورِثتُموها بِما كُنتُم تَعمَلونَ,وتلك الجنة التى اورثتموها بما كنتم تعملون
43:73,لَكُم فيها فـٰكِهَةٌ كَثيرَةٌ مِنها تَأكُلونَ,لكم فيها فـٰكهة كثيرة منها تاكلون
43:74,إِنَّ المُجرِمينَ فى عَذابِ جَهَنَّمَ خـٰلِدونَ,ان المجرمين فى عذاب جهنم خـٰلدون
43:75,لا يُفَتَّرُ عَنهُم وَهُم فيهِ مُبلِسونَ,لا يفتر عنهم وهم فيه مبلسون
43:76,وَما ظَلَمنـٰهُم وَلـٰكِن كانوا هُمُ الظّـٰلِمينَ,وما ظلمنـٰهم ولـٰكن كانوا هم الظـٰلمين
43:77,وَنادَوا يـٰمـٰلِكُ لِيَقضِ عَلَينا رَبُّكَ ۖ قالَ إِنَّكُم مـٰكِثونَ,ونادوا يـٰمـٰلك ليقض علينا ربك ۖ قال انكم مـٰكثون
43:78,لَقَد جِئنـٰكُم بِالحَقِّ وَلـٰكِنَّ أَكثَرَكُم لِلحَقِّ كـٰرِهونَ,لقد جئنـٰكم بالحق ولـٰكن اكثركم للحق كـٰرهون
43:79,أَم أَبرَموا أَمرًا فَإِنّا مُبرِمونَ,ام ابرموا امرا فانا مبرمون
43:80,أَم يَحسَبونَ أَنّا لا نَسمَعُ سِرَّهُم وَنَجوىٰهُم ۚ بَلىٰ وَرُسُلُنا لَدَيهِم يَكتُبونَ,ام يحسبون انا لا نسمع سرهم ونجوىٰهم ۚ بلىٰ ورسلنا لديهم يكتبون
43:81,قُل إِن كانَ لِلرَّحمـٰنِ وَلَدٌ فَأَنا۠ أَوَّلُ العـٰبِدينَ,قل ان كان للرحمـٰن ولد فانا۠ اول العـٰبدين
43:82,سُبحـٰنَ رَبِّ السَّمـٰوٰتِ وَالأَرضِ رَبِّ العَرشِ عَمّا يَصِفونَ,سبحـٰن رب السمـٰوٰت والارض رب العرش عما يصفون
43:83,فَذَرهُم يَخوضوا وَيَلعَبوا حَتّىٰ يُلـٰقوا يَومَهُمُ الَّذى يوعَدونَ,فذرهم يخوضوا ويلعبوا حتىٰ يلـٰقوا يومهم الذى يوعدون
43:84,وَهُوَ الَّذى فِى السَّماءِ إِلـٰهٌ وَفِى الأَرضِ إِلـٰهٌ ۚ وَهُوَ الحَكيمُ العَليمُ,وهو الذى فى السماء الـٰه وفى الارض الـٰه ۚ وهو الحكيم العليم
43:85,وَتَبارَكَ الَّذى لَهُ مُلكُ السَّمـٰوٰتِ وَالأَرضِ وَما بَينَهُما وَعِندَهُ عِلمُ السّاعَةِ وَإِلَيهِ تُرجَعونَ,وتبارك الذى له ملك السمـٰوٰت والارض وما بينهما وعنده علم الساعة واليه ترجعون
43:86,وَلا يَملِكُ الَّذينَ يَدعونَ مِن دونِهِ الشَّفـٰعَةَ إِلّا مَن شَهِدَ بِالحَقِّ وَهُم يَعلَمونَ,ولا يملك الذين يدعون من دونه الشفـٰعة الا من شهد بالحق وهم يعلمون
43:87,وَلَئِن سَأَلتَهُم مَن خَلَقَهُم لَيَقولُنَّ اللَّهُ ۖ فَأَنّىٰ يُؤفَكونَ,ولئن سالتهم من خلقهم ليقولن الله ۖ فانىٰ يؤفكون
43:88,وَقيلِهِ يـٰرَبِّ إِنَّ هـٰؤُلاءِ قَومٌ لا يُؤمِنونَ,وقيله يـٰرب ان هـٰؤلاء قوم لا يؤمنون
43:89,فَاصفَح عَنهُم وَقُل سَلـٰمٌ ۚ فَسَوفَ يَعلَمونَ,فاصفح عنهم وقل سلـٰم ۚ فسوف يعلمون
44:1,حم,حم
44:2,وَالكِتـٰبِ المُبينِ,والكتـٰب المبين
44:3,إِنّا أَنزَلنـٰهُ فى لَيلَةٍ مُبـٰرَكَةٍ ۚ إِنّا كُنّا مُنذِرينَ,انا انزلنـٰه فى ليلة مبـٰركة ۚ انا كنا منذرين
44:4,فيها يُفرَقُ كُلُّ أَمرٍ حَكيمٍ,فيها يفرق كل امر حكيم
44:5,أَمرًا مِن عِندِنا ۚ إِنّا كُنّا مُرسِلينَ,امرا من عندنا ۚ انا كنا مرسلين
44:6,رَحمَةً مِن رَبِّكَ ۚ إِنَّهُ هُوَ السَّميعُ العَليمُ,رحمة من ربك ۚ انه هو السميع العليم
44:7,رَبِّ السَّمـٰوٰتِ وَالأَرضِ وَما بَينَهُما ۖ إِن كُنتُم موقِنينَ,رب السمـٰوٰت والارض وما بينهما ۖ ان كنتم موقنين
44:8,لا إِلـٰهَ إِلّا هُوَ يُحيۦ وَيُميتُ ۖ رَبُّكُم وَرَبُّ ءابائِكُمُ الأَوَّلينَ,لا الـٰه الا هو يحيۦ ويميت ۖ ربكم ورب ءابائكم الاولين
44:9,بَل هُم فى شَكٍّ يَلعَبونَ,بل هم فى شك يلعبون
44:10,فَارتَقِب يَومَ تَأتِى السَّماءُ بِدُخانٍ مُبينٍ,فارتقب يوم تاتى السماء بدخان مبين
44:11,يَغشَى النّاسَ ۖ هـٰذا عَذابٌ أَليمٌ,يغشى الناس ۖ هـٰذا عذاب اليم
44:12,رَبَّنَا اكشِف عَنَّا العَذابَ إِنّا مُؤمِنونَ,ربنا اكشف عنا العذاب انا مؤمنون
44:13,أَنّىٰ لَهُمُ الذِّكرىٰ وَقَد جاءَهُم رَسولٌ مُبينٌ,انىٰ لهم الذكرىٰ وقد جاءهم رسول مبين
44:14,ثُمَّ تَوَلَّوا عَنهُ وَقالوا مُعَلَّمٌ مَجنونٌ,ثم تولوا عنه وقالوا معلم مجنون
44:15,إِنّا كاشِفُوا العَذابِ قَليلًا ۚ إِنَّكُم عائِدونَ,انا كاشفوا العذاب قليلا ۚ انكم عائدون
44:16,يَومَ نَبطِشُ البَطشَةَ الكُبرىٰ إِنّا مُنتَقِمونَ,يوم نبطش البطشة الكبرىٰ انا منتقمون
44:17,وَلَقَد فَتَنّا قَبلَهُم قَومَ فِرعَونَ وَجاءَهُم رَسولٌ كَريمٌ,ولقد فتنا قبلهم قوم فرعون وجاءهم رسول كريم
44:18,أَن أَدّوا إِلَىَّ عِبادَ اللَّهِ ۖ إِنّى لَكُم رَسولٌ أَمينٌ,ان ادوا الى عباد الله ۖ انى لكم رسول امين
44:19,وَأَن لا تَعلوا عَلَى اللَّهِ ۖ إِنّى ءاتيكُم بِسُلطـٰنٍ مُبينٍ,وان لا تعلوا على الله ۖ انى ءاتيكم بسلطـٰن مبين
44:20,وَإِنّى عُذتُ بِرَبّى وَرَبِّكُم أَن تَرجُمونِ,وانى عذت بربى وربكم ان ترجمون
44:21,وَإِن لَم تُؤمِنوا لى فَاعتَزِلونِ,وان لم تؤمنوا لى فاعتزلون
44:22,فَدَعا رَبَّهُ أَنَّ هـٰؤُلاءِ قَومٌ مُجرِمونَ,فدعا ربه ان هـٰؤلاء قوم مجرمون
44:23,فَأَسرِ بِعِبادى لَيلًا إِنَّكُم مُتَّبَعونَ,فاسر بعبادى ليلا انكم متبعون
44:24,وَاترُكِ البَحرَ رَهوًا ۖ إِنَّهُم جُندٌ مُغرَقونَ,واترك البحر رهوا ۖ انهم جند مغرقون
44:25,كَم تَرَكوا مِن جَنّـٰتٍ وَعُيونٍ,كم تركوا من جنـٰت وعيون
44:26,وَزُروعٍ وَمَقامٍ كَريمٍ,وزروع ومقام كريم
44:27,وَنَعمَةٍ كانوا فيها فـٰكِهينَ,ونعمة كانوا فيها فـٰكهين
44:28,كَذٰلِكَ ۖ وَأَورَثنـٰها قَومًا ءاخَرينَ,كذٰلك ۖ واورثنـٰها قوما ءاخرين
44:29,فَما بَكَت عَلَيهِمُ السَّماءُ وَالأَرضُ وَما كانوا مُنظَرينَ,فما بكت عليهم السماء والارض وما كانوا منظرين
44:30,وَلَقَد نَجَّينا بَنى إِسرٰءيلَ مِنَ العَذابِ المُهينِ,ولقد نجينا بنى اسرٰءيل من العذاب المهين
44:31,مِن فِرعَونَ ۚ إِنَّهُ كانَ عالِيًا مِنَ المُسرِفينَ,من فرعون ۚ انه كان عاليا من المسرفين
44:32,وَلَقَدِ اختَرنـٰهُم عَلىٰ عِلمٍ عَلَى العـٰلَمينَ,ولقد اخترنـٰهم علىٰ علم على العـٰلمين
44:33,وَءاتَينـٰهُم مِنَ الـٔايـٰتِ ما فيهِ بَلـٰؤٌا۟ مُبينٌ,وءاتينـٰهم من الـٔايـٰت ما فيه بلـٰؤا۟ مبين
44:34,إِنَّ هـٰؤُلاءِ لَيَقولونَ,ان هـٰؤلاء ليقولون
44:35,إِن هِىَ إِلّا مَوتَتُنَا الأولىٰ وَما نَحنُ بِمُنشَرينَ,ان هى الا موتتنا الاولىٰ وما نحن بمنشرين
44:36,فَأتوا بِـٔابائِنا إِن كُنتُم صـٰدِقينَ,فاتوا بـٔابائنا ان كنتم صـٰدقين
44:37,أَهُم خَيرٌ أَم قَومُ تُبَّعٍ وَالَّذينَ مِن قَبلِهِم ۚ أَهلَكنـٰهُم ۖ إِنَّهُم كانوا مُجرِمينَ,اهم خير ام قوم تبع والذين من قبلهم ۚ اهلكنـٰهم ۖ انهم كانوا مجرمين
44:38,وَما خَلَقنَا السَّمـٰوٰتِ وَالأَرضَ وَما بَينَهُما لـٰعِبينَ,وما خلقنا السمـٰوٰت والارض وما بينهما لـٰعبين
44:39,ما خَلَقنـٰهُما إِلّا بِالحَقِّ وَلـٰكِنَّ أَكثَرَهُم لا يَعلَمونَ,ما خلقنـٰهما الا بالحق ولـٰكن اكثرهم لا يعلمون
44:40,إِنَّ يَومَ الفَصلِ ميقـٰتُهُم أَجمَعينَ,ان يوم الفصل ميقـٰتهم اجمعين
